prov_persona_en_situacion_violencia,edad_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,vinculo_con_la_persona_agresora
12,25.0,0,0,0,1,1,1,0
6,38.0,1,1,0,0,0,1,0
4,45.0,0,0,0,1,0,1,2
0,44.0,1,1,0,1,0,1,0
0,50.0,0,0,0,1,1,1,0
0,22.0,1,1,0,1,1,1,0
0,40.0,0,0,0,1,1,1,0
0,26.0,0,0,1,0,1,1,0
0,28.0,0,0,0,0,1,1,0
0,44.0,0,0,1,1,0,1,0
0,35.0,0,0,0,0,0,1,0
0,29.0,1,1,1,1,1,1,5
0,59.0,1,1,0,0,0,1,5
4,18.0,0,0,1,0,0,0,2
4,25.0,0,0,0,1,0,1,0
4,31.0,0,0,0,0,0,1,5
4,60.0,0,0,0,0,0,0,2
4,35.0,0,0,0,0,0,1,0
4,30.0,0,0,0,0,1,1,5
4,39.0,0,0,0,1,0,0,2
4,48.0,0,0,1,0,0,1,0
23,33.0,1,1,0,0,0,1,5
23,34.0,0,0,0,1,0,1,5
0,35.0,1,1,0,1,0,1,0
12,36.0,0,0,0,0,1,1,5
0,28.0,1,1,0,1,1,1,0
0,48.0,1,1,0,1,0,1,5
9,24.0,0,0,1,0,1,1,0
0,29.0,0,0,1,0,1,0,6
0,33.0,0,0,0,1,0,1,0
0,31.0,1,1,0,1,0,1,0
20,31.0,1,1,0,0,0,1,0
0,29.0,1,1,0,1,1,1,0
4,39.0,0,0,0,0,0,1,2
4,42.0,0,0,0,1,0,1,0
4,22.0,0,0,0,0,0,1,0
4,33.0,0,0,1,0,0,0,2
0,32.0,0,0,0,0,0,1,0
4,32.0,1,1,0,0,0,1,0
4,46.0,0,0,0,0,0,1,0
4,17.0,0,0,0,0,0,1,0
6,48.0,1,1,0,0,0,1,5
0,60.0,1,1,0,0,1,1,5
0,21.0,1,1,0,1,0,1,5
0,32.0,1,1,0,1,0,1,0
13,27.0,1,1,0,0,0,1,5
0,39.0,1,1,0,1,0,1,0
0,23.0,1,1,0,0,0,1,5
6,23.0,1,1,1,1,0,1,0
0,25.0,1,1,0,0,0,1,0
23,34.0,1,1,0,1,0,1,0
0,30.0,1,1,0,1,0,1,0
0,35.0,0,0,0,0,0,1,5
2,26.0,1,1,0,0,0,1,5
12,26.0,0,0,0,1,0,1,0
0,42.0,1,1,0,0,0,1,0
23,25.0,1,1,0,0,0,1,0
21,30.0,0,0,0,1,0,1,0
0,27.0,1,1,0,0,0,1,0
0,33.0,0,0,0,0,0,0,2
7,23.0,1,1,0,1,1,1,0
0,39.0,0,0,0,1,0,1,5
0,27.0,1,1,0,1,0,1,0
15,49.0,1,1,0,1,0,1,5
0,40.0,1,1,1,0,0,1,5
20,30.0,0,0,0,0,0,1,0
0,17.0,1,1,1,0,0,1,2
20,41.0,1,1,0,0,1,1,0
12,35.0,0,0,0,1,0,1,0
12,34.0,1,1,0,1,0,1,0
0,25.0,1,1,0,0,0,1,0
2,39.0,1,1,0,1,0,1,5
0,63.0,1,1,1,0,0,0,2
0,27.0,1,1,0,1,0,1,0
7,48.0,1,1,0,1,0,1,0
0,40.0,1,1,0,0,0,1,5
0,24.0,1,1,0,1,0,1,5
0,28.0,1,1,0,1,1,1,5
0,27.0,1,1,0,1,1,1,0
0,45.0,1,1,0,0,1,1,0
0,55.0,0,0,0,1,0,1,5
0,42.0,1,1,1,0,0,1,5
0,43.0,0,0,0,0,0,1,0
4,21.0,1,1,0,0,0,1,5
4,35.0,0,0,0,0,0,1,0
4,23.0,1,1,1,0,0,0,2
4,39.0,0,0,0,0,0,1,5
4,32.0,0,0,0,0,1,0,2
4,20.0,1,1,0,0,0,1,0
4,43.0,1,1,0,0,0,1,0
14,41.0,0,0,0,0,0,1,5
0,34.0,1,1,0,0,0,1,0
1,39.0,1,1,0,1,0,1,0
0,40.0,1,1,0,0,0,1,5
23,49.0,0,0,0,1,1,1,5
0,37.0,0,0,0,0,1,1,5
12,23.0,1,1,0,0,0,1,5
23,30.0,1,1,0,1,0,1,5
0,24.0,1,1,1,1,1,1,5
7,39.0,1,1,0,1,0,1,5
0,13.0,1,1,1,0,0,1,2
20,26.0,1,1,0,1,0,1,0
0,44.0,1,1,0,0,0,1,5
0,18.0,1,1,0,0,0,1,5
0,50.0,1,1,1,1,0,1,5
6,18.0,1,1,0,0,0,1,5
6,29.0,0,0,1,1,0,1,5
0,30.0,1,1,0,0,0,1,0
20,46.0,1,1,0,0,1,1,5
20,27.0,1,1,0,0,0,1,5
23,38.0,1,1,0,0,1,1,0
12,28.0,0,0,1,0,0,0,2
6,46.0,0,0,0,1,0,1,5
23,40.0,1,1,0,0,0,1,0
0,28.0,1,1,0,1,0,1,0
16,35.0,1,1,0,0,1,1,5
0,21.0,1,1,0,0,1,1,0
0,24.0,1,1,0,0,0,1,5
0,23.0,1,1,0,0,0,1,5
4,35.0,1,1,1,0,1,1,2
0,25.0,1,1,0,1,0,1,5
20,23.0,1,1,0,0,0,1,0
17,25.0,1,1,0,1,0,1,0
23,23.0,1,1,0,1,0,1,5
6,30.0,1,1,0,0,0,1,3
0,36.0,1,1,1,1,0,1,0
0,23.0,1,1,1,0,0,0,2
0,23.0,0,0,0,1,0,1,0
0,24.0,1,1,1,1,1,1,5
0,43.0,0,0,1,0,1,1,3
0,24.0,1,1,0,1,0,1,0
0,42.0,1,1,1,1,1,1,5
0,22.0,0,0,0,0,1,1,5
0,30.0,1,1,0,0,0,1,0
0,25.0,1,1,0,1,1,1,0
0,32.0,1,1,0,1,1,1,5
0,31.0,0,0,0,1,1,1,5
0,53.0,1,1,1,1,1,1,5
0,43.0,1,1,1,1,1,1,0
0,35.0,1,1,0,1,0,1,0
0,60.0,0,0,0,0,0,1,0
0,38.0,1,1,0,1,1,1,5
0,20.0,1,1,0,0,1,1,0
0,57.0,0,0,0,0,0,1,3
4,32.0,1,1,0,1,1,1,0
4,38.0,1,1,0,1,0,1,0
4,41.0,0,0,0,0,1,1,2
4,25.0,1,1,1,0,1,1,5
4,37.0,1,1,0,0,1,1,5
4,25.0,1,1,0,0,1,1,0
0,29.0,1,1,0,1,0,1,5
4,19.0,0,0,0,0,1,1,5
4,24.0,1,1,0,0,1,1,5
4,32.0,1,1,1,0,1,1,5
4,25.0,0,0,0,0,1,1,0
4,24.0,0,0,0,0,1,1,4
4,56.0,0,0,0,1,0,1,0
4,35.0,1,1,0,0,0,1,5
0,24.0,1,1,0,0,0,1,0
0,23.0,1,1,0,1,0,1,5
23,32.0,0,0,0,1,0,1,5
4,31.0,1,1,0,0,1,1,0
20,41.0,0,0,0,1,0,1,5
0,34.0,1,1,0,0,0,1,0
0,31.0,1,1,0,0,0,1,5
0,29.0,0,0,1,0,0,0,2
20,26.0,1,1,0,0,0,1,5
19,44.0,1,1,0,1,0,1,0
0,28.0,1,1,0,1,1,1,0
0,40.0,1,1,0,0,1,1,0
6,32.0,0,0,0,0,1,1,5
0,30.0,1,1,0,1,0,1,0
11,44.0,1,1,0,1,0,1,0
14,22.0,0,0,1,0,0,1,0
23,25.0,1,1,0,1,0,1,5
12,42.0,1,1,0,0,0,1,0
12,32.0,1,1,0,1,0,1,0
0,41.0,0,0,0,0,1,1,0
0,33.0,1,1,0,1,1,1,5
0,26.0,1,1,0,0,1,1,0
0,38.0,1,1,1,1,1,1,0
0,29.0,1,1,0,0,1,1,0
0,46.0,1,1,0,1,1,1,0
0,25.0,1,1,0,1,1,1,0
0,32.0,0,0,0,0,1,1,5
0,38.0,0,0,0,1,1,1,5
0,28.0,1,1,0,1,1,1,0
0,29.0,1,1,1,1,1,1,5
0,48.0,0,0,0,1,1,1,0
0,48.0,0,0,0,0,0,1,5
0,33.0,0,0,0,1,1,1,0
0,35.0,1,1,0,1,1,1,0
0,34.0,1,1,1,0,1,1,0
0,26.0,1,1,0,1,1,1,5
0,37.0,0,0,0,0,1,1,0
0,29.0,1,1,1,0,1,1,5
0,21.0,1,1,0,0,1,1,5
4,33.0,1,1,0,0,0,1,0
4,62.0,1,1,0,1,0,1,5
4,34.0,0,0,0,1,0,1,0
4,57.0,0,0,0,0,1,1,0
4,31.0,0,0,0,1,1,1,5
4,19.0,1,1,0,0,1,1,0
4,27.0,0,0,0,0,1,1,0
4,41.0,1,1,0,1,0,1,0
4,50.0,1,1,0,0,1,1,3
4,24.0,1,1,0,0,1,0,2
4,20.0,1,1,0,1,0,1,0
4,21.0,1,1,0,1,0,1,5
0,33.0,1,1,0,0,1,1,5
0,33.0,0,0,0,0,0,1,5
13,27.0,1,1,0,1,0,1,0
17,52.0,0,0,0,0,0,1,5
20,29.0,1,1,0,0,0,1,5
18,23.0,1,1,0,0,1,1,0
0,23.0,1,1,0,0,0,1,0
0,25.0,1,1,0,1,0,1,0
6,23.0,1,1,0,1,0,1,5
20,54.0,1,1,0,1,0,1,0
0,21.0,1,1,0,1,1,1,5
6,41.0,1,1,0,0,0,1,0
0,49.0,0,0,0,0,0,1,5
0,36.0,0,0,0,1,0,1,5
9,39.0,0,0,0,0,0,1,5
0,36.0,0,0,0,1,0,1,0
0,26.0,0,0,0,0,1,1,0
0,27.0,1,1,0,0,0,1,5
20,49.0,0,0,0,1,0,1,0
23,52.0,1,1,0,1,0,1,5
0,50.0,1,1,0,0,0,1,5
23,29.0,1,1,0,0,0,1,5
0,42.0,0,0,0,0,1,1,0
0,57.0,1,1,0,0,1,1,0
0,25.0,1,1,0,1,1,1,0
0,39.0,1,1,0,1,1,1,0
0,25.0,1,1,0,1,1,1,5
0,31.0,1,1,0,1,0,1,5
0,30.0,1,1,0,1,1,1,5
0,38.0,1,1,0,0,1,1,5
0,19.0,1,1,0,0,1,1,0
0,43.0,1,1,0,0,1,1,5
4,39.0,0,0,0,0,1,1,0
0,49.0,1,1,0,0,0,1,0
0,32.0,1,1,0,0,0,1,5
4,35.0,0,0,0,0,1,1,5
4,37.0,1,1,0,0,0,0,2
0,46.0,1,1,0,0,0,1,0
4,20.0,0,0,1,0,0,0,2
4,53.0,0,0,0,1,0,0,2
4,43.0,1,1,0,1,0,1,0
4,37.0,1,1,0,0,1,1,0
4,22.0,1,1,0,0,0,1,5
13,36.0,0,0,0,0,0,1,0
12,32.0,0,0,0,1,1,1,0
0,29.0,1,1,0,1,0,1,5
0,58.0,0,0,0,1,0,1,5
16,30.0,1,1,0,0,0,1,0
12,41.0,0,0,0,1,0,1,0
20,32.0,0,0,1,0,0,1,5
0,19.0,1,1,0,0,0,1,0
7,26.0,0,0,0,0,0,1,0
0,45.0,1,1,0,1,1,1,5
0,25.0,1,1,0,0,0,1,5
14,31.0,1,1,0,1,0,1,5
0,40.0,1,1,0,1,1,1,0
0,47.0,0,0,0,1,1,1,0
6,52.0,0,0,0,1,0,1,5
20,42.0,1,1,0,0,0,1,5
13,28.0,1,1,0,0,0,1,5
16,31.0,1,1,0,1,0,1,5
0,21.0,1,1,0,1,0,1,0
23,47.0,1,1,0,0,0,1,5
4,41.0,1,1,0,0,0,1,5
23,30.0,1,1,0,0,0,1,5
9,53.0,1,1,0,0,0,1,5
0,33.0,0,0,0,0,0,1,0
0,26.0,0,0,0,0,1,1,0
0,35.0,1,1,0,1,1,1,5
0,45.0,1,1,0,1,1,1,5
0,43.0,0,0,0,1,1,1,0
0,45.0,0,0,0,0,1,1,0
0,30.0,0,0,0,1,1,1,0
0,36.0,0,0,0,0,0,1,0
0,20.0,0,0,0,0,0,0,2
0,22.0,1,1,0,0,1,1,0
0,31.0,1,1,0,0,1,1,0
0,31.0,1,1,0,0,1,1,5
0,33.0,1,1,0,0,1,1,5
4,56.0,0,0,0,0,0,1,5
4,41.0,0,0,0,0,1,0,2
4,25.0,1,1,0,0,1,1,0
4,23.0,0,0,1,0,0,0,2
4,47.0,0,0,1,0,1,0,0
0,38.0,1,1,0,0,0,1,5
2,30.0,1,1,0,0,0,1,0
0,23.0,1,1,0,1,0,1,0
0,48.0,1,1,0,0,0,1,0
20,35.0,0,0,0,0,0,1,5
23,41.0,1,1,0,1,0,1,0
20,31.0,1,1,0,0,0,1,5
0,18.0,1,1,1,0,1,1,4
0,57.0,1,1,0,1,0,1,5
6,42.0,0,0,0,1,0,1,0
20,42.0,1,1,0,1,0,1,0
0,28.0,1,1,0,1,0,1,0
0,60.0,1,1,0,1,1,1,0
0,57.0,1,1,0,0,1,1,0
0,27.0,0,0,0,0,1,1,0
0,19.0,1,1,0,1,1,1,0
0,45.0,1,1,0,0,1,1,5
0,32.0,0,0,0,0,1,1,0
0,25.0,1,1,1,0,1,1,0
4,34.0,0,0,0,1,0,1,0
4,31.0,0,0,0,0,0,1,0
4,42.0,1,1,0,0,0,1,5
0,28.0,0,0,1,0,0,0,2
4,27.0,1,1,0,0,0,1,0
4,37.0,1,1,0,0,1,1,0
4,30.0,0,0,1,0,0,1,0
4,30.0,1,1,0,0,0,1,0
4,55.0,0,0,0,0,1,1,5
6,49.0,0,0,0,0,0,1,5
20,42.0,1,1,1,1,0,1,5
13,31.0,1,1,0,0,0,1,0
14,35.0,0,0,0,1,1,1,5
20,34.0,1,1,0,1,0,1,5
20,18.0,1,1,0,1,0,1,0
20,43.0,1,1,0,0,0,1,0
0,47.0,1,1,0,1,1,1,0
12,52.0,0,0,0,1,0,1,0
0,49.0,1,1,0,1,0,1,0
9,24.0,1,1,0,0,0,1,0
0,29.0,1,1,1,1,0,1,5
0,49.0,1,1,0,0,0,1,0
20,35.0,0,0,0,0,0,1,5
23,32.0,1,1,0,0,0,1,5
8,35.0,1,1,0,0,0,1,5
23,28.0,1,1,0,1,1,1,0
11,36.0,1,1,1,1,0,1,0
0,29.0,0,0,0,0,0,1,0
0,29.0,1,1,0,0,0,1,0
8,42.0,1,1,0,0,0,1,5
20,24.0,0,0,0,0,0,1,0
0,48.0,1,1,0,0,1,1,0
0,57.0,1,1,0,1,1,1,5
0,50.0,0,0,0,0,1,1,0
0,42.0,0,0,0,1,1,1,0
0,29.0,0,0,0,0,1,1,0
0,33.0,0,0,0,1,1,1,0
0,23.0,1,1,0,1,1,1,0
0,23.0,1,1,0,1,1,1,0
0,23.0,1,1,0,1,1,1,0
0,17.0,1,1,0,0,1,1,0
0,25.0,0,0,0,1,1,1,0
0,42.0,0,0,0,0,1,0,2
0,48.0,0,0,0,0,1,1,5
0,25.0,0,0,0,1,0,1,0
0,36.0,0,0,0,1,0,1,0
0,46.0,0,0,0,0,1,1,0
0,37.0,1,1,0,0,1,1,0
0,35.0,0,0,0,0,1,1,5
0,35.0,1,1,0,1,1,1,0
4,27.0,1,1,0,0,0,1,0
4,38.0,1,1,0,0,0,1,0
4,31.0,1,1,0,0,0,1,0
0,21.0,0,0,1,0,0,0,2
4,36.0,0,0,0,0,0,1,5
4,50.0,0,0,0,0,1,1,5
0,27.0,1,1,0,1,0,1,0
9,26.0,1,1,0,1,0,1,0
0,57.0,1,1,1,0,0,1,0
12,41.0,1,1,1,0,1,1,5
9,24.0,1,1,0,0,0,1,5
20,33.0,1,1,0,0,0,1,5
20,29.0,1,1,0,0,0,1,5
15,36.0,1,1,0,1,1,1,5
0,45.0,0,0,1,0,0,0,2
14,40.0,0,0,0,1,1,1,5
7,38.0,1,1,0,1,0,1,5
0,42.0,1,1,0,1,0,1,0
15,37.0,0,0,0,1,0,1,5
23,33.0,1,1,0,1,0,1,0
12,31.0,1,1,0,1,1,1,5
0,43.0,1,1,0,0,0,1,0
0,37.0,1,1,0,1,0,1,0
23,32.0,1,1,0,1,0,1,0
0,38.0,1,1,0,1,0,1,0
0,24.0,0,0,0,1,0,1,5
23,31.0,1,1,0,1,0,1,5
2,31.0,1,1,0,0,0,1,0
6,35.0,1,1,0,1,0,1,0
6,22.0,0,0,0,1,0,1,0
0,47.0,0,0,0,1,0,1,0
13,28.0,1,1,0,0,0,1,0
0,29.0,1,1,0,0,0,1,0
14,25.0,1,1,0,1,0,1,5
0,45.0,1,1,0,1,0,1,5
23,40.0,1,1,0,1,0,1,5
0,29.0,1,1,0,0,0,1,0
0,39.0,1,1,0,0,0,1,0
0,32.0,0,0,1,0,0,1,0
0,36.0,1,1,0,0,1,1,0
0,40.0,0,0,0,0,0,1,0
0,43.0,0,0,0,1,1,1,0
0,33.0,1,1,1,0,1,1,5
0,31.0,1,1,1,1,1,1,5
0,25.0,0,0,0,0,0,1,0
0,17.0,1,1,0,0,1,1,0
0,31.0,0,0,0,1,1,1,0
0,41.0,1,1,0,0,0,1,0
0,29.0,0,0,0,1,1,1,0
4,35.0,1,1,0,0,0,1,0
4,48.0,1,1,0,0,0,1,5
4,42.0,0,0,0,0,0,1,0
4,20.0,0,0,0,1,1,1,5
4,43.0,0,0,0,1,0,1,0
4,40.0,0,0,0,1,0,1,0
4,46.0,0,0,0,0,1,1,5
0,35.0,1,1,0,1,0,1,0
0,44.0,0,0,0,1,0,1,0
0,46.0,1,1,0,1,0,1,5
0,39.0,1,1,0,0,0,1,0
0,34.0,1,1,1,1,0,1,0
0,21.0,1,1,0,1,0,1,0
0,31.0,1,1,1,1,0,1,5
0,43.0,1,1,0,0,1,1,0
21,28.0,0,0,0,1,0,1,0
0,29.0,1,1,0,0,0,1,0
16,24.0,1,1,0,0,0,1,5
0,32.0,1,1,0,1,0,1,5
12,37.0,0,0,0,0,0,1,5
0,45.0,1,1,1,1,1,1,5
0,26.0,1,1,0,0,0,1,0
0,27.0,1,1,0,1,0,1,0
21,51.0,1,1,1,1,1,1,0
20,22.0,1,1,0,0,0,1,5
0,27.0,1,1,0,0,1,1,4
20,29.0,1,1,1,0,0,1,2
0,35.0,1,1,0,0,0,1,0
0,24.0,0,0,0,0,1,1,0
9,27.0,1,1,1,1,1,1,0
0,37.0,0,0,0,1,0,1,0
0,18.0,1,1,0,1,0,1,0
0,17.0,1,1,0,0,0,1,4
0,40.0,0,0,0,0,0,1,0
0,40.0,1,1,0,0,0,1,0
0,50.0,1,1,0,1,0,1,5
0,32.0,1,1,0,1,0,1,5
5,44.0,1,1,0,1,0,1,5
0,26.0,1,1,0,0,0,1,0
12,31.0,1,1,0,0,0,1,0
0,31.0,1,1,0,1,0,1,5
0,29.0,1,1,1,1,1,1,5
0,40.0,0,0,1,1,0,1,0
0,42.0,0,0,1,0,1,0,2
0,42.0,1,1,0,0,0,1,5
0,32.0,1,1,0,0,0,1,0
0,20.0,1,1,0,0,0,1,0
0,52.0,1,1,0,1,0,1,5
0,19.0,1,1,1,1,0,1,5
0,46.0,1,1,0,1,0,1,5
14,45.0,1,1,0,0,0,1,5
4,32.0,0,0,0,0,0,1,5
4,28.0,1,1,0,0,1,1,0
4,25.0,1,1,0,0,0,1,0
4,45.0,0,0,0,0,1,1,0
4,34.0,0,0,0,0,1,1,0
4,37.0,1,1,0,0,1,1,0
4,27.0,1,1,0,0,1,1,5
4,40.0,1,1,0,1,0,1,0
0,32.0,1,1,0,0,0,1,5
23,31.0,1,1,0,0,0,1,0
10,38.0,1,1,0,1,0,1,5
6,46.0,1,1,0,1,0,1,5
0,26.0,1,1,0,0,0,1,0
6,43.0,0,0,0,1,0,1,5
23,31.0,1,1,0,0,1,1,5
0,24.0,1,1,0,1,0,1,0
0,47.0,0,0,0,1,1,1,0
6,43.0,1,1,0,1,0,1,0
0,41.0,1,1,0,1,0,1,0
0,38.0,0,0,0,1,0,1,0
18,64.0,0,0,0,0,0,1,5
9,46.0,1,1,0,1,0,1,5
15,57.0,1,1,0,0,0,1,0
0,31.0,1,1,0,1,0,1,5
0,26.0,1,1,0,0,0,1,0
14,34.0,1,1,0,1,0,1,0
0,23.0,1,1,1,1,0,1,5
0,25.0,1,1,0,0,0,1,0
0,26.0,1,1,0,0,0,1,0
16,31.0,1,1,0,0,0,1,5
0,24.0,1,1,0,1,1,1,5
0,28.0,1,1,1,1,1,1,0
0,39.0,0,0,0,1,0,1,0
0,56.0,0,0,0,1,1,1,5
0,40.0,0,0,0,1,1,1,0
0,18.0,1,1,0,0,1,1,4
0,33.0,0,0,0,0,1,1,5
0,55.0,1,1,0,1,1,1,0
0,24.0,1,1,0,0,1,1,0
0,29.0,1,1,0,1,1,1,0
0,29.0,1,1,0,1,1,1,0
0,26.0,1,1,1,1,1,1,0
0,42.0,0,0,0,0,1,1,0
0,31.0,1,1,0,0,0,1,5
0,24.0,0,0,0,0,1,1,0
0,22.0,1,1,0,0,1,1,5
0,24.0,0,0,0,1,1,1,0
4,32.0,1,1,0,0,0,1,5
4,33.0,1,1,0,1,1,1,5
4,37.0,1,1,0,0,0,1,0
4,18.0,1,1,0,0,0,1,2
0,45.0,1,1,0,1,0,1,0
4,32.0,0,0,0,1,0,1,0
4,39.0,0,0,1,0,0,0,2
4,45.0,1,1,0,0,0,1,3
4,55.0,1,1,0,1,1,1,0
4,19.0,1,1,0,0,1,1,5
0,20.0,1,1,0,0,0,1,5
0,42.0,1,1,0,1,0,1,5
0,19.0,1,1,0,0,0,1,0
0,34.0,0,0,0,1,1,1,0
8,39.0,1,1,0,0,0,1,5
6,35.0,1,1,0,1,1,1,0
23,30.0,1,1,0,1,1,1,0
9,52.0,1,1,0,1,0,1,5
0,20.0,1,1,0,0,0,1,0
6,19.0,0,0,0,1,0,1,0
5,35.0,0,0,0,1,1,1,0
23,36.0,0,0,0,0,1,1,0
0,22.0,1,1,0,1,0,1,0
23,29.0,1,1,1,0,1,1,5
0,47.0,0,0,0,1,0,1,0
20,24.0,1,1,0,0,0,1,0
12,35.0,0,0,1,0,1,1,0
0,25.0,1,1,0,0,0,1,0
0,40.0,1,1,0,0,0,1,5
0,40.0,1,1,0,0,0,1,0
17,32.0,1,1,0,0,0,1,5
0,30.0,1,1,0,0,0,1,0
0,34.0,1,1,0,0,1,1,5
0,27.0,1,1,0,1,1,1,5
0,57.0,1,1,0,1,1,1,5
0,28.0,1,1,0,1,1,1,0
0,41.0,1,1,0,1,1,1,0
0,32.0,1,1,0,1,1,1,5
0,43.0,1,1,0,0,0,1,0
0,36.0,1,1,0,0,1,1,0
0,58.0,1,1,1,1,0,1,5
0,50.0,0,0,0,1,1,1,0
0,41.0,1,1,0,0,0,1,0
0,26.0,1,1,0,0,1,1,5
0,42.0,1,1,0,0,1,1,5
4,60.0,0,0,0,0,0,1,0
4,50.0,0,0,0,1,0,1,0
20,55.0,1,1,0,1,0,1,5
0,40.0,1,1,0,0,0,1,5
0,20.0,1,1,0,0,0,1,0
0,35.0,1,1,0,1,0,1,5
4,27.0,1,1,0,0,0,0,0
0,28.0,1,1,0,0,0,0,0
0,31.0,1,1,0,0,0,1,0
1,27.0,1,1,0,0,0,0,0
0,29.0,0,0,0,1,0,1,5
0,33.0,0,0,1,0,1,0,2
0,24.0,1,1,1,1,0,1,5
23,28.0,1,1,0,1,0,1,0
18,32.0,0,0,0,1,1,1,5
18,46.0,1,1,1,1,1,1,0
0,30.0,0,0,0,0,0,1,0
23,40.0,0,0,0,0,0,1,5
4,45.0,1,1,0,0,0,1,5
0,39.0,1,1,0,0,1,1,3
0,29.0,0,0,0,0,0,1,0
20,33.0,1,1,0,1,0,1,5
0,50.0,0,0,0,0,0,1,0
9,50.0,1,1,0,0,0,1,0
0,25.0,0,0,0,1,1,1,5
0,24.0,1,1,0,1,0,1,0
23,43.0,0,0,0,0,0,1,0
0,58.0,1,1,0,1,1,1,0
0,41.0,0,0,0,1,1,1,0
0,40.0,1,1,0,0,1,1,0
0,26.0,1,1,0,0,1,1,0
0,50.0,0,0,0,1,1,1,0
0,19.0,1,1,0,0,1,1,0
0,31.0,1,1,0,0,0,1,0
0,58.0,0,0,0,1,1,1,0
0,43.0,0,0,0,1,1,1,0
0,23.0,1,1,1,0,1,1,0
0,42.0,0,0,0,0,1,1,0
0,23.0,1,1,0,0,1,1,0
0,44.0,1,1,0,1,1,1,0
4,44.0,0,0,0,0,1,0,2
4,41.0,1,1,0,1,1,1,5
4,31.0,1,1,0,0,1,1,5
4,38.0,0,0,0,0,0,1,0
0,30.0,1,1,0,0,1,1,5
4,22.0,1,1,0,0,0,1,0
4,25.0,1,1,0,1,0,1,0
4,41.0,1,1,0,0,0,1,0
13,32.0,1,1,0,0,0,1,5
2,26.0,1,1,0,1,0,1,5
0,38.0,0,0,0,0,0,1,5
0,44.0,1,1,0,1,1,1,5
7,31.0,1,1,0,1,1,1,0
23,30.0,1,1,0,0,0,1,0
13,28.0,1,1,0,0,0,1,0
17,28.0,1,1,0,1,0,1,0
0,20.0,1,1,0,0,0,0,0
0,27.0,0,0,0,0,1,1,0
0,43.0,1,1,0,0,0,1,0
0,24.0,1,1,0,0,0,1,0
0,43.0,0,0,0,0,1,0,6
0,48.0,0,0,0,1,0,1,5
0,15.0,0,0,1,0,0,1,2
21,30.0,0,0,0,0,0,1,0
20,37.0,1,1,0,0,0,1,0
0,49.0,1,1,0,1,1,1,5
0,21.0,1,1,0,0,1,1,5
0,28.0,1,1,0,0,0,1,0
0,23.0,0,0,0,0,0,1,5
12,22.0,1,1,0,1,0,1,0
16,21.0,1,1,0,0,0,1,0
0,33.0,1,1,0,0,0,1,0
0,44.0,1,1,1,1,0,1,5
11,28.0,1,1,0,1,0,1,0
14,20.0,1,1,0,0,0,1,5
0,26.0,1,1,0,1,1,1,5
0,22.0,1,1,0,0,1,1,0
0,30.0,0,0,0,0,1,1,5
0,35.0,1,1,1,1,1,1,5
0,34.0,0,0,1,0,1,0,6
4,28.0,1,1,0,0,0,1,5
4,29.0,0,0,0,0,1,1,0
4,22.0,0,0,1,0,0,1,4
4,41.0,1,1,0,0,1,1,5
4,29.0,1,1,0,0,0,1,5
4,49.0,1,1,0,0,1,1,0
4,26.0,1,1,0,0,0,1,5
4,28.0,0,0,1,0,0,0,2
0,52.0,1,1,0,1,1,1,0
21,40.0,1,1,1,1,0,1,0
20,29.0,1,1,0,1,0,1,5
0,33.0,1,1,1,1,0,1,5
8,52.0,1,1,0,0,0,1,0
0,27.0,0,0,1,0,0,1,5
0,31.0,0,0,0,0,0,1,5
0,38.0,1,1,0,1,0,1,5
20,35.0,1,1,0,0,0,1,0
0,34.0,1,1,0,1,0,1,5
0,33.0,1,1,1,1,1,1,0
20,32.0,1,1,0,0,0,1,0
6,38.0,0,0,0,1,0,1,5
0,37.0,1,1,0,1,1,1,0
0,26.0,1,1,0,0,0,1,0
0,24.0,1,1,0,0,1,1,0
0,27.0,1,1,0,1,1,1,0
20,26.0,0,0,1,1,1,1,0
16,27.0,1,1,1,1,0,1,5
6,34.0,1,1,0,1,1,1,0
20,30.0,0,0,0,0,0,1,5
15,42.0,1,1,0,0,0,1,0
0,30.0,1,1,0,1,0,1,5
0,42.0,1,1,0,0,0,1,5
14,32.0,1,1,0,0,0,1,0
0,45.0,0,0,1,0,1,1,0
0,24.0,1,1,0,0,1,1,0
0,53.0,1,1,0,0,1,1,5
0,23.0,1,1,1,1,1,1,5
0,63.0,1,1,1,0,1,1,5
0,44.0,1,1,0,0,1,1,0
0,35.0,1,1,0,1,1,1,0
0,19.0,0,0,1,0,1,1,0
0,44.0,0,0,0,1,1,1,0
0,38.0,1,1,0,1,1,1,5
0,51.0,0,0,0,1,1,1,0
0,42.0,0,0,1,1,1,1,0
0,36.0,1,1,0,0,0,1,5
0,43.0,0,0,1,0,0,0,2
4,55.0,0,0,0,1,0,1,5
4,23.0,0,0,1,1,0,1,0
4,35.0,0,0,0,0,0,1,0
4,33.0,0,0,0,0,0,1,0
4,17.0,0,0,1,0,1,0,2
4,50.0,1,1,0,0,1,1,0
4,50.0,0,0,0,0,1,0,2
4,19.0,0,0,0,0,0,1,2
20,19.0,1,1,0,1,0,1,0
0,44.0,0,0,0,0,0,1,5
0,31.0,0,0,0,1,0,1,0
